grain,fiscal_year,fiscal_month,fiscal_quarter,ym,group_code,group_name,region,revenue,quantity,n_orders,n_customers,period_label,mom_revenue_pct,yoy_revenue_pct,revenue_share_pct,cum_revenue_ytd,province_name,revenue_pct_province,revenue_pct_region,revenue_pct_national,rank_in_region,product_code,product_name,line_name,color,revenue_2025,quantity_2025,n_orders_2025,revenue_2026,quantity_2026,n_orders_2026,revenue_2026_ann,yoy_revenue_pct_ann,avg_unit_price,revenue_rank,pareto_cum_pct,pareto_class,revenue_share_in_group_pct,bcg_quadrant,customer_code,customer_name,cohort_month,first_order_date,last_order_q1_2025,recency_days,avg_order_value,n_product_groups,trend_slope,groups_bought,churn_label,rfm_r,rfm_f,rfm_m,rfm_segment,churn_prob,churn_split,churn_priority,roc_auc_test,n_orders_q1_2026,revenue_q1_2026,ds,yhat,yhat_lower,yhat_upper,y_actual,split,is_future,mae_test,mape_test_pct
monthly_group_region,2026.0,2.0,1.0,2026-02,SPORTBIKE_A,Xe thể thao nhôm,Miền Trung,26644995,9,1,1,T2/2026,-58.33,28.92,0.14,90587211.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
monthly_group_region,2025.0,3.0,1.0,2025-03,SPORTBIKE_A,Xe thể thao nhôm,,6700000,3,1,1,T3/2025,,0.0,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
monthly_group_region,2026.0,2.0,1.0,2026-02,SPORTBIKE_A,Xe thể thao nhôm,,31170368,11,3,3,T2/2026,,,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
monthly_group_region,2025.0,1.0,1.0,2025-01,SPORTBIKE_S,Xe thể thao thép,Miền Bắc,645161108,302,12,10,T1/2025,,0.0,20.17,645161108.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
monthly_group_region,2025.0,2.0,1.0,2025-02,SPORTBIKE_S,Xe thể thao thép,Miền Bắc,221653792,166,45,41,T2/2025,-65.64,0.0,3.5,866814900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
monthly_group_region,2025.0,3.0,1.0,2025-03,SPORTBIKE_S,Xe thể thao thép,Miền Bắc,1344136787,844,127,75,T3/2025,506.41,0.0,7.23,2210951687.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
monthly_group_region,2026.0,1.0,1.0,2026-01,SPORTBIKE_S,Xe thể thao thép,Miền Bắc,228061793,106,38,32,T1/2026,-83.03,-64.65,1.08,228061793.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
monthly_group_region,2026.0,2.0,1.0,2026-02,SPORTBIKE_S,Xe thể thao thép,Miền Bắc,131538885,64,23,21,T2/2026,-42.32,-40.66,0.68,359600678.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
monthly_group_region,2025.0,1.0,1.0,2025-01,SPORTBIKE_S,Xe thể thao thép,Miền Nam,99551017,37,9,1,T1/2025,,0.0,3.11,99551017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
monthly_group_region,2025.0,2.0,1.0,2025-02,SPORTBIKE_S,Xe thể thao thép,Miền Nam,36812777,14,4,2,T2/2025,-63.02,0.0,0.58,136363794.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
monthly_group_region,2025.0,3.0,1.0,2025-03,SPORTBIKE_S,Xe thể thao thép,Miền Nam,109270371,42,4,2,T3/2025,196.83,0.0,0.59,245634165.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
monthly_group_region,2026.0,1.0,1.0,2026-01,SPORTBIKE_S,Xe thể thao thép,Miền Nam,124412043,50,11,1,T1/2026,13.86,24.97,0.59,124412043.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
monthly_group_region,2026.0,2.0,1.0,2026-02,SPORTBIKE_S,Xe thể thao thép,Miền Nam,64694261,26,4,1,T2/2026,-48.0,75.74,0.33,189106304.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
monthly_group_region,2025.0,1.0,1.0,2025-01,SPORTBIKE_S,Xe thể thao thép,Miền Trung,9040000,7,2,2,T1/2025,,0.0,0.28,9040000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
monthly_group_region,2025.0,2.0,1.0,2025-02,SPORTBIKE_S,Xe thể thao thép,Miền Trung,26300000,21,6,6,T2/2025,190.93,0.0,0.42,35340000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
monthly_group_region,2025.0,3.0,1.0,2025-03,SPORTBIKE_S,Xe thể thao thép,Miền Trung,118069703,66,13,11,T3/2025,348.93,0.0,0.64,153409703.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
monthly_group_region,2026.0,1.0,1.0,2026-01,SPORTBIKE_S,Xe thể thao thép,Miền Trung,90952188,41,11,10,T1/2026,-22.97,906.11,0.43,90952188.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
monthly_group_region,2026.0,2.0,1.0,2026-02,SPORTBIKE_S,Xe thể thao thép,Miền Trung,23766111,11,4,4,T2/2026,-73.87,-9.63,0.12,114718299.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
monthly_group_region,2025.0,2.0,1.0,2025-02,SPORTBIKE_S,Xe thể thao thép,,3700000,3,1,1,T2/2025,,0.0,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
monthly_group_region,2026.0,2.0,1.0,2026-02,SPORTBIKE_S,Xe thể thao thép,,31575000,15,5,5,T2/2026,,753.38,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
monthly_group_region,2025.0,1.0,1.0,2025-01,,,Miền Bắc,83174072,48,7,7,T1/2025,,0.0,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
monthly_group_region,2025.0,2.0,1.0,2025-02,,,Miền Bắc,106484812,88,15,13,T2/2025,,0.0,1.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
monthly_group_region,2025.0,3.0,1.0,2025-03,,,Miền Bắc,616562106,486,49,31,T3/2025,,0.0,3.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
monthly_group_region,2026.0,1.0,1.0,2026-01,,,Miền Bắc,5108456275,2608,290,195,T1/2026,,6041.89,24.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
monthly_group_region,2026.0,2.0,1.0,2026-02,,,Miền Bắc,3557854625,2130,199,128,T2/2026,,3241.19,18.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
monthly_group_region,2025.0,1.0,1.0,2025-01,,,Miền Nam,163469258,103,11,2,T1/2025,,0.0,5.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
monthly_group_region,2025.0,2.0,1.0,2025-02,,,Miền Nam,37136388,24,3,2,T2/2025,,0.0,0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
monthly_group_region,2025.0,3.0,1.0,2025-03,,,Miền Nam,74470648,45,3,2,T3/2025,,0.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
monthly_group_region,2026.0,1.0,1.0,2026-01,,,Miền Nam,960988999,301,32,3,T1/2026,,487.87,4.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
monthly_group_region,2026.0,2.0,1.0,2026-02,,,Miền Nam,250171578,111,24,2,T2/2026,,573.66,1.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
monthly_group_region,2025.0,1.0,1.0,2025-01,,,Miền Trung,13000000,10,1,1,T1/2025,,0.0,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
monthly_group_region,2025.0,2.0,1.0,2025-02,,,Miền Trung,1231481,1,1,1,T2/2025,,0.0,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
monthly_group_region,2025.0,3.0,1.0,2025-03,,,Miền Trung,24475771,20,5,5,T3/2025,,0.0,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
monthly_group_region,2026.0,1.0,1.0,2026-01,,,Miền Trung,1008087680,518,58,46,T1/2026,,7654.52,4.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
monthly_group_region,2026.0,2.0,1.0,2026-02,,,Miền Trung,755628151,383,40,32,T2/2026,,61259.3,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
monthly_group_region,2026.0,1.0,1.0,2026-01,,,,8305556,3,1,1,T1/2026,,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
monthly_group_region,2026.0,2.0,1.0,2026-02,,,,1128253620,616,89,68,T2/2026,,,5.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
monthly_region,2025.0,1.0,1.0,2025-01,__ALL__,__ALL__,Miền Bắc,2440598170,1397,39,36,T1/2025,,0.0,76.31,2440598170.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
monthly_region,2025.0,2.0,1.0,2025-02,__ALL__,__ALL__,Miền Bắc,4699871477,3785,137,111,T2/2025,92.57,0.0,74.16,7140469647.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
monthly_region,2025.0,3.0,1.0,2025-03,__ALL__,__ALL__,Miền Bắc,15450760259,12283,376,207,T3/2025,228.75,0.0,83.15,22591229906.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
monthly_region,2026.0,1.0,1.0,2026-01,__ALL__,__ALL__,Miền Bắc,15391279083,9353,359,231,T1/2026,-0.38,530.64,72.82,15391279083.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
monthly_region,2026.0,2.0,1.0,2026-02,__ALL__,__ALL__,Miền Bắc,11283677092,7495,253,146,T2/2026,-26.69,140.08,58.2,26674956175.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
monthly_region,2025.0,1.0,1.0,2025-01,__ALL__,__ALL__,Miền Nam,631592117,365,14,2,T1/2025,,0.0,19.75,631592117.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
monthly_region,2025.0,2.0,1.0,2025-02,__ALL__,__ALL__,Miền Nam,482038937,296,17,3,T2/2025,-23.68,0.0,7.61,1113631054.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
monthly_region,2025.0,3.0,1.0,2025-03,__ALL__,__ALL__,Miền Nam,745306919,398,11,2,T3/2025,54.62,0.0,4.01,1858937973.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
monthly_region,2026.0,1.0,1.0,2026-01,__ALL__,__ALL__,Miền Nam,1835694710,801,47,3,T1/2026,146.3,190.65,8.69,1835694710.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
monthly_region,2026.0,2.0,1.0,2026-02,__ALL__,__ALL__,Miền Nam,1034566270,615,37,2,T2/2026,-43.64,114.62,5.34,2870260980.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
monthly_region,2025.0,1.0,1.0,2025-01,__ALL__,__ALL__,Miền Trung,113711483,70,7,7,T1/2025,,0.0,3.56,113711483.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
monthly_region,2025.0,2.0,1.0,2025-02,__ALL__,__ALL__,Miền Trung,1108110953,909,29,26,T2/2025,874.49,0.0,17.49,1221822436.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
monthly_region,2025.0,3.0,1.0,2025-03,__ALL__,__ALL__,Miền Trung,2232312729,1799,55,31,T3/2025,101.45,0.0,12.01,3454135165.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
monthly_region,2026.0,1.0,1.0,2026-01,__ALL__,__ALL__,Miền Trung,3887525743,2379,74,55,T1/2026,74.15,3318.76,18.39,3887525743.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
monthly_region,2026.0,2.0,1.0,2026-02,__ALL__,__ALL__,Miền Trung,2991017447,1846,54,39,T2/2026,-23.06,169.92,15.43,6878543190.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
monthly_region,2025.0,1.0,1.0,2025-01,__ALL__,__ALL__,,12268519,5,1,1,T1/2025,,0.0,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
monthly_region,2025.0,2.0,1.0,2025-02,__ALL__,__ALL__,,47190000,40,2,1,T2/2025,,0.0,0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
monthly_region,2025.0,3.0,1.0,2025-03,__ALL__,__ALL__,,153410000,129,5,2,T3/2025,,0.0,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
monthly_region,2026.0,1.0,1.0,2026-01,__ALL__,__ALL__,,20574074,8,2,1,T1/2026,,67.7,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
monthly_region,2026.0,2.0,1.0,2026-02,__ALL__,__ALL__,,4079608324,2566,108,81,T2/2026,,8545.07,21.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
monthly_total,2025.0,1.0,1.0,2025-01,__ALL__,__ALL__,__ALL__,3198170289,1837,61,46,T1/2025,,0.0,100.0,3198170289.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
monthly_total,2025.0,2.0,1.0,2025-02,__ALL__,__ALL__,__ALL__,6337211367,5030,185,141,T2/2025,98.15,0.0,100.0,9535381656.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
monthly_total,2025.0,3.0,1.0,2025-03,__ALL__,__ALL__,__ALL__,18581789907,14609,447,242,T3/2025,193.22,0.0,100.0,28117171563.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
monthly_total,2026.0,1.0,1.0,2026-01,__ALL__,__ALL__,__ALL__,21135073610,12541,482,290,T1/2026,13.74,560.85,100.0,21135073610.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
monthly_total,2026.0,2.0,1.0,2026-02,__ALL__,__ALL__,__ALL__,19388869133,12522,452,268,T2/2026,-8.26,205.95,100.0,40523942743.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
province_group,,,,,CITYBIKE_P,Xe phổ thông,Miền Bắc,1159751597,729,26,9,,,,,,Bắc Giang,40.85,2.35,1.69,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
province_group,,,,,KIDBIKE_1,Xe trẻ em nhóm 1,Miền Bắc,79714990,69,11,6,,,,,,Bắc Giang,2.81,0.16,0.12,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
province_group,,,,,KIDBIKE_2,Xe trẻ em nhóm 2,Miền Bắc,69676988,91,7,2,,,,,,Bắc Giang,2.45,0.14,0.1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
province_group,,,,,SPORTBIKE_A,Xe thể thao nhôm,Miền Bắc,108432781,41,10,6,,,,,,Bắc Giang,3.82,0.22,0.16,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
province_group,,,,,SPORTBIKE_S,Xe thể thao thép,Miền Bắc,448339958,182,7,6,,,,,,Bắc Giang,15.79,0.91,0.65,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
province_group,,,,,,,Miền Bắc,973113949,480,15,4,,,,,,Bắc Giang,34.28,1.98,1.42,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
province_group,,,,,CITYBIKE_P,Xe phổ thông,Miền Bắc,3600000,3,1,1,,,,,,Bắc Kạn,6.38,0.01,0.01,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
province_group,,,,,KIDBIKE_1,Xe trẻ em nhóm 1,Miền Bắc,26325552,21,3,2,,,,,,Bắc Kạn,46.63,0.05,0.04,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
province_group,,,,,KIDBIKE_2,Xe trẻ em nhóm 2,Miền Bắc,16990000,35,2,1,,,,,,Bắc Kạn,30.09,0.03,0.02,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
province_group,,,,,,,Miền Bắc,9539996,7,1,1,,,,,,Bắc Kạn,16.9,0.02,0.01,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
province_group,,,,,CITYBIKE_P,Xe phổ thông,Miền Bắc,1074300021,733,42,23,,,,,,Bắc Ninh,54.59,2.18,1.57,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
province_group,,,,,KIDBIKE_1,Xe trẻ em nhóm 1,Miền Bắc,216694856,181,28,18,,,,,,Bắc Ninh,11.01,0.44,0.32,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
province_group,,,,,KIDBIKE_2,Xe trẻ em nhóm 2,Miền Bắc,75490873,94,10,6,,,,,,Bắc Ninh,3.84,0.15,0.11,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
province_group,,,,,SPORTBIKE_A,Xe thể thao nhôm,Miền Bắc,44747221,9,2,1,,,,,,Bắc Ninh,2.27,0.09,0.07,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
province_group,,,,,SPORTBIKE_S,Xe thể thao thép,Miền Bắc,6602314,4,2,2,,,,,,Bắc Ninh,0.34,0.01,0.01,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
province_group,,,,,,,Miền Bắc,549955529,295,27,16,,,,,,Bắc Ninh,27.95,1.12,0.8,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
province_group,,,,,CITYBIKE_P,Xe phổ thông,Miền Bắc,6788888,4,1,1,,,,,,Cao Bằng,9.95,0.01,0.01,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
province_group,,,,,KIDBIKE_1,Xe trẻ em nhóm 1,Miền Bắc,19627494,15,1,1,,,,,,Cao Bằng,28.76,0.04,0.03,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
province_group,,,,,,,Miền Bắc,41833882,20,1,1,,,,,,Cao Bằng,61.29,0.08,0.06,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
province_group,,,,,CITYBIKE_P,Xe phổ thông,Miền Bắc,2212963,1,1,1,,,,,,Chí Linh,100.0,0.0,0.0,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
province_group,,,,,CITYBIKE_P,Xe phổ thông,Miền Bắc,23040000,19,1,1,,,,,,Cường Tráng - An Thịnh - Lương Tài - Bắc Ninh,59.32,0.05,0.03,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
province_group,,,,,KIDBIKE_1,Xe trẻ em nhóm 1,Miền Bắc,10200000,9,1,1,,,,,,Cường Tráng - An Thịnh - Lương Tài - Bắc Ninh,26.26,0.02,0.01,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
province_group,,,,,SPORTBIKE_A,Xe thể thao nhôm,Miền Bắc,4300000,2,1,1,,,,,,Cường Tráng - An Thịnh - Lương Tài - Bắc Ninh,11.07,0.01,0.01,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
province_group,,,,,SPORTBIKE_S,Xe thể thao thép,Miền Bắc,1300000,1,1,1,,,,,,Cường Tráng - An Thịnh - Lương Tài - Bắc Ninh,3.35,0.0,0.0,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
province_group,,,,,CITYBIKE_P,Xe phổ thông,Miền Bắc,1180000,1,1,1,,,,,,Hoà Bình,4.77,0.0,0.0,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
province_group,,,,,KIDBIKE_1,Xe trẻ em nhóm 1,Miền Bắc,8700000,8,2,1,,,,,,Hoà Bình,35.16,0.02,0.01,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
province_group,,,,,KIDBIKE_2,Xe trẻ em nhóm 2,Miền Bắc,2500000,5,2,1,,,,,,Hoà Bình,10.1,0.01,0.0,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
province_group,,,,,SPORTBIKE_A,Xe thể thao nhôm,Miền Bắc,8600000,4,2,1,,,,,,Hoà Bình,34.76,0.02,0.01,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
province_group,,,,,SPORTBIKE_S,Xe thể thao thép,Miền Bắc,1300000,1,1,1,,,,,,Hoà Bình,5.25,0.0,0.0,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
province_group,,,,,,,Miền Bắc,2462962,2,1,1,,,,,,Hoà Bình,9.95,0.0,0.0,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
province_group,,,,,CITYBIKE_P,Xe phổ thông,Miền Bắc,62520000,53,3,3,,,,,,Hà Giang,54.16,0.13,0.09,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
province_group,,,,,KIDBIKE_1,Xe trẻ em nhóm 1,Miền Bắc,36810000,33,3,3,,,,,,Hà Giang,31.89,0.07,0.05,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
province_group,,,,,KIDBIKE_2,Xe trẻ em nhóm 2,Miền Bắc,3000000,6,1,1,,,,,,Hà Giang,2.6,0.01,0.0,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
province_group,,,,,SPORTBIKE_A,Xe thể thao nhôm,Miền Bắc,4300000,2,1,1,,,,,,Hà Giang,3.73,0.01,0.01,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
province_group,,,,,SPORTBIKE_S,Xe thể thao thép,Miền Bắc,8800000,7,2,2,,,,,,Hà Giang,7.62,0.02,0.01,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
province_group,,,,,CITYBIKE_P,Xe phổ thông,Miền Bắc,595772171,456,18,13,,,,,,Hà Nam,77.86,1.21,0.87,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
province_group,,,,,KIDBIKE_1,Xe trẻ em nhóm 1,Miền Bắc,60143142,52,9,8,,,,,,Hà Nam,7.86,0.12,0.09,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
province_group,,,,,KIDBIKE_2,Xe trẻ em nhóm 2,Miền Bắc,8702591,15,5,4,,,,,,Hà Nam,1.14,0.02,0.01,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
province_group,,,,,SPORTBIKE_A,Xe thể thao nhôm,Miền Bắc,27502860,11,6,4,,,,,,Hà Nam,3.59,0.06,0.04,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
province_group,,,,,SPORTBIKE_S,Xe thể thao thép,Miền Bắc,11560000,7,3,3,,,,,,Hà Nam,1.51,0.02,0.02,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
province_group,,,,,,,Miền Bắc,61489801,35,3,1,,,,,,Hà Nam,8.04,0.12,0.09,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
province_group,,,,,CITYBIKE_P,Xe phổ thông,Miền Bắc,24640000,21,1,1,,,,,,Hà Nộ,71.65,0.05,0.04,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
province_group,,,,,KIDBIKE_1,Xe trẻ em nhóm 1,Miền Bắc,9750000,9,1,1,,,,,,Hà Nộ,28.35,0.02,0.01,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
province_group,,,,,CITYBIKE_P,Xe phổ thông,Miền Bắc,11586608605,8246,503,193,,,,,,Hà Nội,49.39,23.52,16.88,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
province_group,,,,,KIDBIKE_1,Xe trẻ em nhóm 1,Miền Bắc,3226339422,2743,304,127,,,,,,Hà Nội,13.75,6.55,4.7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
